# file...... Load671Power.csv
# date...... Wed Aug 15 12:08:11 2018
# user...... hu000007
# host...... (null)
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,l671:constant_power_A,l671:constant_power_B,l671:constant_power_C,l6711:constant_power_A,l6711:constant_power_B,l6711:constant_power_C
2000-04-02 06:01:00 EDT,+83734.9+49255.8j,+80477.8+46335.7j,+115973+67403.3j,+55521.9+21750.8j,+66941.9+59066.4j,+138882+101527j
2000-04-02 07:01:00 EDT,+84011.1+49418.3j,+76233+43891.7j,+114608+66609.6j,+51654.7+20235.8j,+68158.3+60139.7j,+139835+102224j
2000-04-02 08:01:00 EDT,+79058.8+46505.2j,+80879.2+46566.8j,+117875+68508.5j,+53240.7+20857.2j,+67148.2+59248.4j,+140202+102493j
2000-04-02 09:01:00 EDT,+81251.7+47795.1j,+76056.9+43790.3j,+117692+68402.1j,+50985.1+19973.5j,+67344.3+59421.4j,+139460+101950j
2000-04-02 10:01:00 EDT,+81891.4+48171.4j,+79527.1+45788.3j,+116134+67496.9j,+56951.9+22311j,+66888.6+59019.3j,+139534+102004j
2000-04-02 11:01:00 EDT,+82545.2+48556j,+76757.1+44193.5j,+115366+67050.3j,+59091.7+23149.3j,+66795.1+58936.8j,+140057+102387j
2000-04-02 12:01:00 EDT,+83847.7+49322.2j,+81222.7+46764.6j,+114765+66700.9j,+56037.7+21952.9j,+66157.9+58374.6j,+138986+101603j
2000-04-02 13:01:00 EDT,+78665.4+46273.8j,+78844.3+45395.2j,+114816+66730.7j,+48191.2+18879j,+66070.7+58297.7j,+139645+102086j
2000-04-02 14:01:00 EDT,+74670.8+43924j,+80779.4+46509.4j,+115642+67210.5j,+52203.3+20450.8j,+67444.8+59510.1j,+140038+102372j
2000-04-02 15:01:00 EDT,+80470.1+47335.4j,+76797.5+44216.8j,+114405+66491.9j,+63123.1+24728.6j,+66634.1+58794.8j,+140097+102415j
2000-04-02 16:01:00 EDT,+76251.4+44853.7j,+78896.8+45425.4j,+114291+66425.8j,+48221.8+18891j,+65511.2+57804j,+138854+101507j
2000-04-02 17:01:00 EDT,+79715.3+46891.4j,+79562.6+45808.8j,+112000+65093.9j,+51592.4+20211.5j,+65903.1+58149.8j,+138975+101595j
2000-04-02 18:01:00 EDT,+82321.1+48424.2j,+80625.9+46421j,+112784+65549.4j,+51688.9+20249.3j,+65366.4+57676.2j,+139898+102270j
2000-04-02 19:01:00 EDT,+84068.2+49451.9j,+76644.5+44128.6j,+112487+65377.2j,+56334.6+22069.2j,+66128.8+58348.9j,+138526+101267j
2000-04-02 20:01:00 EDT,+80600.7+47412.2j,+78999.5+45484.5j,+113395+65905j,+59875+23456.2j,+64893.1+57258.6j,+139197+101758j
2000-04-02 21:01:00 EDT,+83397.4+49057.3j,+81405.3+46869.7j,+112500+65384.5j,+50577.3+19813.8j,+67791+59815.6j,+138952+101579j
2000-04-02 22:01:00 EDT,+79532.6+46783.9j,+80942.1+46603j,+116075+67462.2j,+58700.4+22996j,+67658.1+59698.4j,+140102+102420j
2000-04-02 23:01:00 EDT,+81309+47828.9j,+76397.3+43986.3j,+114768+66702.8j,+55714.3+21826.2j,+66162.4+58378.6j,+139259+101803j
2000-04-03 00:01:00 EDT,+73769.9+43394.1j,+76502.5+44046.9j,+114885+66771j,+59936.9+23480.4j,+67262.8+59349.5j,+140087+102408j
2000-04-03 01:01:00 EDT,+78741.2+46318.3j,+79990.6+46055.2j,+115224+66967.7j,+50751.2+19881.9j,+66962.2+59084.3j,+139607+102057j
2000-04-03 02:01:00 EDT,+78813.5+46360.9j,+79643.7+45855.4j,+113705+66085j,+58461.4+22902.4j,+67445.9+59511.1j,+139045+101647j
2000-04-03 03:01:00 EDT,+79497.8+46763.4j,+79329.1+45674.3j,+112976+65661.2j,+49992+19584.5j,+66151.2+58368.7j,+139195+101757j
2000-04-03 04:01:00 EDT,+81861.7+48154j,+79375.4+45701j,+116544+67735.2j,+52727+20655.9j,+68195.5+60172.5j,+138754+101434j
2000-04-03 05:01:00 EDT,+81719.3+48070.2j,+80159.7+46152.6j,+113225+65806j,+50363.3+19730j,+65987.8+58224.6j,+139381+101892j
2000-04-03 06:01:00 EDT,+74033.3+43549j,+77276.8+44492.7j,+115505+67131.3j,+61102.2+23936.9j,+65964.4+58203.9j,+139042+101645j
2000-04-03 07:01:00 EDT,+83124.5+48896.8j,+80293.2+46229.4j,+116172+67518.8j,+53079.3+20794j,+64947+57306.1j,+138776+101450j
2000-04-03 08:01:00 EDT,+78381+46106.4j,+78612.7+45261.9j,+117954+68554.3j,+53739.4+21052.5j,+67460.3+59523.8j,+139205+101764j
2000-04-03 09:01:00 EDT,+76323.2+44896j,+80734.2+46483.3j,+113483+65955.9j,+58894.6+23072.1j,+64993+57346.8j,+140012+102353j
2000-04-03 10:01:00 EDT,+80844+47555.3j,+78071.8+44950.4j,+117461+68267.9j,+58694.2+22993.6j,+67547+59600.3j,+139235+101785j
2000-04-03 11:01:00 EDT,+77755.6+45738.6j,+77296.6+44504.1j,+113782+66129.5j,+56079.8+21969.4j,+67229.5+59320.2j,+139196+101757j
2000-04-03 12:01:00 EDT,+77777+45751.2j,+76849.3+44246.6j,+114758+66697j,+49593+19428.2j,+68332.9+60293.7j,+139028+101635j
2000-04-03 13:01:00 EDT,+83902.8+49354.6j,+76921.7+44288.3j,+117942+68547.2j,+51431+20148.2j,+67641.4+59683.6j,+139560+102023j
2000-04-03 14:01:00 EDT,+74234.3+43667.2j,+76705.9+44164j,+114592+66600.2j,+50467+19770.6j,+68205.9+60181.7j,+139247+101795j
2000-04-03 15:01:00 EDT,+77545.6+45615.1j,+78377.1+45126.2j,+114780+66709.6j,+47971.6+18793j,+65023.8+57374j,+139340+101863j
2000-04-03 16:01:00 EDT,+83199.4+48940.8j,+80800.6+46521.6j,+114515+66555.5j,+55351.1+21683.9j,+65027.4+57377.2j,+139094+101683j
2000-04-03 17:01:00 EDT,+77314+45478.8j,+76381+43977j,+114879+66767.5j,+63869.4+25021j,+67397.1+59468.1j,+139986+102335j
2000-04-03 18:01:00 EDT,+77410.6+45535.7j,+77087.4+44383.6j,+112806+65562.7j,+60824.4+23828.1j,+65390.7+57697.6j,+139634+102078j
2000-04-03 19:01:00 EDT,+76970.2+45276.6j,+78224.7+45038.5j,+115849+67331.1j,+55821.1+21868.1j,+65612.2+57893.1j,+139782+102186j
2000-04-03 20:01:00 EDT,+77017.5+45304.4j,+76625.4+44117.7j,+112986+65666.8j,+58882.2+23067.3j,+64955.6+57313.7j,+139436+101933j
2000-04-03 21:01:00 EDT,+76613.5+45066.8j,+76587.5+44095.8j,+114443+66513.9j,+50955.3+19961.9j,+65348.1+57660.1j,+139244+101792j
2000-04-03 22:01:00 EDT,+81136.5+47727.4j,+80150.2+46147.1j,+115657+67219.6j,+54394.6+21309.2j,+67171.7+59269.1j,+140185+102480j
2000-04-03 23:01:00 EDT,+83078.2+48869.5j,+80249.2+46204.1j,+116930+67959.4j,+60281.5+23615.4j,+67061+59171.5j,+138843+101499j
2000-04-04 00:01:00 EDT,+74822.5+44013.3j,+76181.8+43862.2j,+115946+67387.4j,+50445.6+19762.2j,+66660+58817.6j,+139096+101684j
2000-04-04 01:01:00 EDT,+75296.7+44292.2j,+76315.3+43939.1j,+115429+67087j,+57527.1+22536.4j,+67339.9+59417.6j,+138717+101407j
2000-04-04 02:01:00 EDT,+78948.3+46440.2j,+81080.1+46682.5j,+112552+65415j,+57351.5+22467.6j,+66911.4+59039.5j,+139396+101903j
2000-04-04 03:01:00 EDT,+83757+49268.9j,+79605.4+45833.4j,+113888+66191.6j,+48215.9+18888.7j,+65630.6+57909.3j,+140121+102433j
2000-04-04 04:01:00 EDT,+76242+44848.3j,+77748.7+44764.4j,+114220+66384.3j,+60521+23709.3j,+65492.2+57787.2j,+138650+101358j
2000-04-04 05:01:00 EDT,+80050.6+47088.6j,+79543.4+45797.7j,+112972+65658.8j,+57235.4+22422.1j,+68196.2+60173.2j,+139902+102273j
2000-04-04 06:01:00 EDT,+81549.7+47970.4j,+76527+44061j,+114027+66272.3j,+59553.9+23330.4j,+64994.7+57348.3j,+138959+101584j
2000-04-04 07:01:00 EDT,+82230.9+48371.1j,+76118.2+43825.6j,+115171+66936.9j,+62399.1+24445j,+67181+59277.3j,+138740+101424j
2000-04-04 08:01:00 EDT,+73763.4+43390.2j,+76488.8+44039j,+116230+67552.6j,+61134+23949.4j,+66851.9+58987j,+138516+101260j
2000-04-04 09:01:00 EDT,+84682.1+49813j,+77416.5+44573.1j,+115724+67258.5j,+47781.7+18718.6j,+67703.5+59738.4j,+138725+101413j
2000-04-04 10:01:00 EDT,+74189.5+43640.9j,+81304.8+46811.9j,+117927+68538.9j,+63378.6+24828.7j,+68193.4+60170.7j,+139760+102170j
2000-04-04 11:01:00 EDT,+75508.9+44417j,+78201.8+45025.3j,+116904+67944.4j,+55840.6+21875.7j,+65866.8+58117.8j,+139034+101638j
2000-04-04 12:01:00 EDT,+80990.1+47641.3j,+80791.5+46516.3j,+113396+65905.4j,+56889.3+22286.5j,+64807.1+57182.7j,+139342+101864j
2000-04-04 13:01:00 EDT,+85185.2+50108.9j,+80700.1+46463.7j,+114524+66560.9j,+51355.6+20118.7j,+67159.6+59258.4j,+138663+101368j
2000-04-04 14:01:00 EDT,+81216.5+47774.4j,+81050.6+46665.5j,+114147+66341.6j,+63248.1+24777.6j,+68158.6+60140j,+139600+102052j
2000-04-04 15:01:00 EDT,+78802.5+46354.4j,+76994.6+44330.2j,+112966+65655.4j,+59168.2+23179.3j,+65454.3+57753.8j,+139476+101962j
2000-04-04 16:01:00 EDT,+84844.5+49908.6j,+78048.6+44937j,+116819+67894.6j,+57935+22696.2j,+66536.2+58708.4j,+140084+102406j
2000-04-04 17:01:00 EDT,+84653.5+49796.2j,+77060.7+44368.3j,+112103+65153.8j,+49149+19254.2j,+67922.8+59931.9j,+138880+101526j
2000-04-04 18:01:00 EDT,+84127.7+49486.9j,+76784.7+44209.4j,+114860+66756.3j,+49226.7+19284.7j,+66168.1+58383.6j,+139212+101769j
2000-04-04 19:01:00 EDT,+84651.6+49795.1j,+80243.2+46200.7j,+112844+65584.8j,+50094.3+19624.6j,+68190.2+60167.8j,+139652+102091j
2000-04-04 20:01:00 EDT,+82090.1+48288.3j,+81410.2+46872.6j,+115552+67158.5j,+58746+23013.9j,+66572.6+58740.5j,+139781+102185j
2000-04-04 21:01:00 EDT,+78070.1+45923.6j,+81311.7+46815.9j,+115411+67076.3j,+64112.6+25116.3j,+67337.2+59415.2j,+140087+102408j
2000-04-04 22:01:00 EDT,+83445+49085.3j,+81235.3+46771.8j,+114415+66497.4j,+61503.5+24094.2j,+65400.6+57706.4j,+140206+102495j
2000-04-04 23:01:00 EDT,+79356.3+46680.2j,+81352.7+46839.4j,+114048+66284.3j,+59371.4+23258.9j,+68405.9+60358.2j,+139433+101931j
2000-04-05 00:01:00 EDT,+83200.3+48941.3j,+76277.3+43917.2j,+114410+66494.9j,+64152.8+25132j,+65109.3+57449.4j,+139269+101811j
2000-04-05 01:01:00 EDT,+82784.6+48696.8j,+78762.5+45348.1j,+114362+66467j,+55129.8+21597.2j,+65903+58149.7j,+139083+101674j
2000-04-05 02:01:00 EDT,+83347.1+49027.7j,+79327.3+45673.3j,+112969+65657.1j,+56664.4+22198.4j,+66397.2+58585.8j,+139774+102180j
2000-04-05 03:01:00 EDT,+76892.4+45230.8j,+80209.7+46181.3j,+115932+67379.2j,+63477.9+24867.6j,+64960.4+57318j,+139346+101867j
2000-04-05 04:01:00 EDT,+76948.4+45263.8j,+76358.6+43964j,+112825+65573.8j,+51201.3+20058.2j,+66487.4+58665.3j,+139088+101678j
2000-04-05 05:01:00 EDT,+78890.6+46406.2j,+80126.1+46133.2j,+116532+67728.1j,+60912.2+23862.5j,+66223.9+58432.8j,+139896+102269j
2000-04-05 06:01:00 EDT,+74668.1+43922.4j,+76353.1+43960.9j,+115419+67081.1j,+50671.5+19850.7j,+67837.7+59856.8j,+139259+101803j
2000-04-05 07:01:00 EDT,+81431.4+47900.8j,+77366.6+44544.4j,+116421+67663.3j,+53474.2+20948.7j,+67759.7+59788j,+139109+101693j
2000-04-05 08:01:00 EDT,+75110+44182.4j,+76140.1+43838.2j,+112986+65667.2j,+60136.9+23558.8j,+67984.5+59986.3j,+138860+101511j
2000-04-05 09:01:00 EDT,+77511.5+45595j,+79003.1+45486.6j,+112939+65639.6j,+60259.8+23606.9j,+65818.3+58075j,+140216+102503j
2000-04-05 10:01:00 EDT,+76547.7+45028.1j,+79351+45686.9j,+116247+67562.1j,+56162.9+22002j,+68015.7+60013.8j,+139951+102309j
2000-04-05 11:01:00 EDT,+81160.3+47741.4j,+76609.4+44108.5j,+115373+67054.7j,+62059.7+24312j,+66757.3+58903.5j,+139238+101788j
2000-04-05 12:01:00 EDT,+81867.7+48157.5j,+76951.8+44305.6j,+112111+65158.5j,+50781.2+19893.7j,+66319.8+58517.5j,+139878+102256j
2000-04-05 13:01:00 EDT,+82404.4+48473.2j,+80210.8+46181.9j,+116947+67969.4j,+49386+19347.1j,+67393.1+59464.5j,+138727+101414j
2000-04-05 14:01:00 EDT,+77777.5+45751.5j,+77659.8+44713.2j,+116069+67459.1j,+55177.6+21616j,+64939.4+57299.5j,+140052+102383j
2000-04-05 15:01:00 EDT,+81315.8+47832.8j,+76928.3+44292.1j,+113146+65759.9j,+50148.1+19645.6j,+68263.3+60232.3j,+139284+101821j
2000-04-05 16:01:00 EDT,+77110.3+45359j,+79471.8+45756.5j,+115531+67146.5j,+51197.5+20056.8j,+67221.7+59313.3j,+139886+102261j
2000-04-05 17:01:00 EDT,+79550.3+46794.3j,+78504.5+45199.6j,+115726+67259.3j,+52108.2+20413.5j,+67322.8+59402.5j,+139109+101694j
2000-04-05 18:01:00 EDT,+73899.6+43470.4j,+80720.8+46475.6j,+117798+68463.8j,+49824.5+19518.9j,+66122.2+58343.1j,+139126+101706j
2000-04-05 19:01:00 EDT,+82586+48580j,+80104.4+46120.7j,+112242+65234.9j,+62699.3+24562.6j,+66224.7+58433.5j,+139033+101638j
2000-04-05 20:01:00 EDT,+79040.1+46494.1j,+76280+43918.8j,+117903+68525j,+62649.9+24543.2j,+66162.4+58378.6j,+139599+102051j
2000-04-05 21:01:00 EDT,+85400.4+50235.6j,+81427.8+46882.7j,+118136+68660.5j,+64227.4+25161.2j,+68460.2+60406.1j,+140242+102522j
2000-04-05 22:01:00 EDT,+84731.4+49842j,+82589.2+47551.4j,+119262+69314.4j,+62405.6+24447.5j,+69092.9+60964.3j,+139517+101992j
2000-04-05 23:01:00 EDT,+83212.4+48948.5j,+81871.8+47138.3j,+118327+68771.3j,+63350.4+24817.7j,+69867.6+61647.9j,+139853+102238j
2000-04-06 00:01:00 EDT,+78611.6+46242.1j,+82575.4+47543.4j,+119773+69611.4j,+62635.5+24537.6j,+69018.5+60898.7j,+139908+102277j
2000-04-06 01:01:00 EDT,+79962+47036.4j,+83415.5+48027.1j,+120413+69983.9j,+63613.4+24920.7j,+69463+61290.9j,+139288+101824j
2000-04-06 02:01:00 EDT,+84420+49658.8j,+83596.5+48131.3j,+118437+68835.3j,+63944.7+25050.5j,+68662.5+60584.6j,+140083+102405j
2000-04-06 03:01:00 EDT,+84112.4+49477.9j,+82430.3+47459.8j,+120288+69911.2j,+63369.9+24825.3j,+69371.3+61209.9j,+139793+102194j
2000-04-06 04:01:00 EDT,+78993.2+46466.6j,+82431.2+47460.4j,+118872+69087.9j,+62487.4+24479.6j,+68815.3+60719.4j,+139873+102252j
2000-04-06 05:01:00 EDT,+81425.3+47897.2j,+81595.3+46979.1j,+118608+68934.3j,+62678.7+24554.5j,+68550+60485.3j,+139468+101956j
2000-04-06 06:01:00 EDT,+81893.7+48172.8j,+83348.5+47988.6j,+119989+69737.5j,+62955.6+24663j,+69786.2+61576j,+139295+101830j
2000-04-06 07:01:00 EDT,+79923.3+47013.7j,+83645.4+48159.5j,+118456+68846j,+63863.8+25018.8j,+68922.4+60813.9j,+140031+102367j
2000-04-06 08:01:00 EDT,+79496.7+46762.8j,+82531.6+47518.2j,+118872+69088.1j,+62870.6+24629.7j,+69417.1+61250.4j,+140068+102395j
2000-04-06 09:01:00 EDT,+79325+46661.8j,+82875+47715.9j,+120385+69967.5j,+63770.1+24982.1j,+68741.8+60654.5j,+140240+102521j
2000-04-06 10:01:00 EDT,+84456.5+49680.3j,+82621.1+47569.8j,+119769+69609.1j,+62377.5+24436.6j,+69179.2+61040.4j,+139954+102311j
2000-04-06 11:01:00 EDT,+79050.8+46500.5j,+82870.6+47713.4j,+119582+69500.9j,+62270+24394.4j,+69768.4+61560.4j,+139301+101834j
2000-04-06 12:01:00 EDT,+82966.9+48804.1j,+82498+47498.8j,+118867+69085.3j,+63819.8+25001.6j,+69807.3+61594.7j,+140080+102403j
2000-04-06 13:01:00 EDT,+80757.3+47504.3j,+82083+47259.9j,+118394+68810.3j,+64079.8+25103.4j,+69165.3+61028.2j,+139694+102121j
2000-04-06 14:01:00 EDT,+80994.3+47643.7j,+82292.7+47380.7j,+119295+69333.6j,+63442.9+24853.9j,+69105.9+60975.8j,+140151+102455j
2000-04-06 15:01:00 EDT,+81342.8+47848.7j,+83786.9+48240.9j,+120019+69754.4j,+63926.3+25043.3j,+69841.1+61624.5j,+140135+102444j
2000-04-06 16:01:00 EDT,+78271.7+46042.2j,+83429.1+48034.9j,+118994+69158.7j,+62851.9+24622.4j,+69186.6+61047j,+139537+102007j
2000-04-06 17:01:00 EDT,+79222.4+46601.4j,+82031.8+47230.4j,+119636+69531.9j,+62763.4+24587.7j,+69984.1+61750.7j,+140035+102370j
2000-04-06 18:01:00 EDT,+77627.3+45663.1j,+82671.9+47599j,+120077+69788.1j,+62295+24404.2j,+69486.1+61311.2j,+140130+102440j
2000-04-06 19:01:00 EDT,+78674.7+46279.2j,+81506.9+46928.2j,+119559+69487.4j,+63033.7+24693.6j,+69603.9+61415.2j,+140024+102362j
2000-04-06 20:01:00 EDT,+80736.5+47492.1j,+81774.6+47082.4j,+120413+69983.5j,+63791.2+24990.4j,+69847.4+61630.1j,+139751+102163j
2000-04-06 21:01:00 EDT,+80477.3+47339.6j,+83318.2+47971.1j,+120274+69903j,+62783.2+24595.5j,+70096.7+61850.1j,+140135+102444j
2000-04-06 22:01:00 EDT,+79422.3+46719j,+83572.5+48117.5j,+118945+69130.3j,+62165.1+24353.3j,+70043.2+61802.9j,+140204+102494j
2000-04-06 23:01:00 EDT,+84473.9+49690.5j,+82721.4+47627.5j,+118572+68913.4j,+63736.1+24968.8j,+69957.1+61726.8j,+139989+102337j
2000-04-07 00:01:00 EDT,+82528.4+48546.1j,+82592+47553j,+118551+68901.6j,+62303.8+24407.7j,+69338.2+61180.7j,+139484+101968j
2000-04-07 01:01:00 EDT,+81778.5+48105j,+81533.4+46943.5j,+119514+69461j,+63129.2+24731j,+70128.4+61878j,+139367+101882j
2000-04-07 02:01:00 EDT,+84870.4+49923.8j,+83761.7+48226.4j,+119267+69317.6j,+63928.2+25044j,+70071.2+61827.5j,+139422+101922j
2000-04-07 03:01:00 EDT,+83843.8+49319.9j,+83457.2+48051.1j,+119507+69456.9j,+62425.1+24455.2j,+70137.1+61885.7j,+139360+101877j
2000-04-07 04:01:00 EDT,+79864.1+46978.9j,+82720.7+47627.1j,+118201+68697.9j,+62324.4+24415.8j,+68656.1+60579j,+139452+101944j
2000-04-07 05:01:00 EDT,+79452.9+46737j,+82978.4+47775.4j,+119200+69278.5j,+62130.9+24339.9j,+68801.9+60707.6j,+139960+102315j
2000-04-07 06:01:00 EDT,+79596.7+46821.6j,+81595.3+46979.1j,+119407+69399j,+63543.3+24893.3j,+68683.7+60603.3j,+140055+102385j
2000-04-07 07:01:00 EDT,+84717.6+49833.9j,+83577.2+48120.2j,+118278+68743j,+63360+24821.4j,+69969.6+61737.9j,+139226+101779j
2000-04-07 08:01:00 EDT,+77375.4+45514.9j,+83791+48243.3j,+119786+69619j,+63358.2+24820.7j,+70153.8+61900.4j,+140217+102503j
2000-04-07 09:01:00 EDT,+81269+47805.3j,+82569.4+47539.9j,+118459+68847.8j,+64173.5+25140.1j,+68796+60702.3j,+139911+102280j
2000-04-07 10:01:00 EDT,+77977.5+45869.1j,+82535.7+47520.5j,+120245+69886.1j,+63262.6+24783.3j,+69704.8+61504.2j,+140149+102453j
2000-04-07 11:01:00 EDT,+77994.6+45879.2j,+82389.1+47436.1j,+119483+69443.3j,+63544.5+24893.7j,+70102.2+61854.9j,+140010+102352j
2000-04-07 12:01:00 EDT,+82098.2+48293j,+81740.5+47062.7j,+119675+69554.7j,+63931.9+25045.5j,+69560.6+61377j,+139869+102249j
2000-04-07 13:01:00 EDT,+78811.5+46359.7j,+81473.4+46908.9j,+118450+68842.9j,+63299.3+24797.7j,+68495.1+60436.9j,+139843+102230j
2000-04-07 14:01:00 EDT,+77611.5+45653.8j,+83123.7+47859.1j,+118655+68962.1j,+62636.8+24538.1j,+69521.3+61342.3j,+139262+101805j
2000-04-07 15:01:00 EDT,+79056.2+46503.7j,+83056.2+47820.2j,+119626+69526.1j,+62934+24654.5j,+69065.3+60940j,+140087+102408j
2000-04-07 16:01:00 EDT,+83439.4+49082j,+81578.3+46969.3j,+118347+68782.6j,+63697.3+24953.6j,+68866.8+60764.8j,+139503+101981j
2000-04-07 17:01:00 EDT,+77581.3+45636j,+83610.2+48139.2j,+120017+69753.6j,+63597.3+24914.4j,+68689+60608j,+139757+102167j
2000-04-07 18:01:00 EDT,+81379.1+47870.1j,+83191.6+47898.2j,+118972+69146j,+62514.4+24490.2j,+68553.2+60488.1j,+139854+102238j
2000-04-07 19:01:00 EDT,+78403.1+46119.5j,+81872.7+47138.8j,+118874+69089.2j,+63162.2+24744j,+69954.4+61724.5j,+139383+101894j
2000-04-07 20:01:00 EDT,+79293.4+46643.2j,+82253.3+47358j,+119982+69733.2j,+63592.5+24912.5j,+68650+60573.5j,+140076+102401j
2000-04-07 21:01:00 EDT,+84577.9+49751.7j,+82613+47565.1j,+120380+69964.3j,+62730.3+24574.8j,+69807.1+61594.5j,+139400+101907j
2000-04-07 22:01:00 EDT,+84880.7+49929.8j,+82533.5+47519.3j,+120191+69854.5j,+63626.8+24926j,+70092.6+61846.4j,+139441+101936j
2000-04-07 23:01:00 EDT,+80306.8+47239.3j,+82817.7+47682.9j,+120027+69759.4j,+63479.4+24868.2j,+68599.4+60528.9j,+139247+101795j
2000-04-08 00:01:00 EDT,+84656.8+49798.1j,+82192.4+47322.9j,+118426+68829j,+62734.4+24576.3j,+69595.4+61407.7j,+139564+102026j
2000-04-08 01:01:00 EDT,+83450+49088.2j,+83876.5+48292.5j,+120030+69760.7j,+63327.9+24808.9j,+69519.6+61340.8j,+139705+102129j
2000-04-08 02:01:00 EDT,+84923.9+49955.2j,+82923.4+47743.8j,+118982+69151.8j,+62915.2+24647.2j,+69583.3+61397j,+139472+101959j
2000-04-08 03:01:00 EDT,+80025.9+47074.1j,+83037.9+47809.7j,+119999+69742.8j,+63405.7+24839.3j,+69601.3+61412.9j,+139731+102148j
2000-04-08 04:01:00 EDT,+80802.2+47530.7j,+81948.1+47182.2j,+119566+69491.1j,+63952.1+25053.4j,+68925.5+60816.6j,+140196+102488j
2000-04-08 05:01:00 EDT,+80315.3+47244.3j,+82499.3+47499.6j,+118312+68762.7j,+62226.7+24377.5j,+70044.1+61803.6j,+139601+102053j
2000-04-08 06:01:00 EDT,+82185.1+48344.2j,+82766.8+47653.6j,+118368+68794.8j,+62341.5+24422.4j,+69404.1+61238.9j,+139710+102133j
2000-04-08 07:01:00 EDT,+77161.1+45388.9j,+81793.3+47093.1j,+119279+69324.3j,+62822.2+24610.7j,+68472.7+60417.1j,+139755+102166j
2000-04-08 08:01:00 EDT,+82866.8+48745.2j,+83693.3+48187.1j,+119929+69702.2j,+63032+24692.9j,+69035.3+60913.5j,+139592+102046j
2000-04-08 09:01:00 EDT,+84369.3+49629j,+83100.8+47845.9j,+118219+68708.6j,+63937.6+25047.7j,+68783.5+60691.3j,+139413+101915j
2000-04-08 10:01:00 EDT,+81116.7+47715.7j,+83871.7+48289.8j,+118174+68682.2j,+63809.3+24997.4j,+68700.4+60618j,+139463+101953j
2000-04-08 11:01:00 EDT,+82947+48792.4j,+83095.7+47843j,+118312+68762.7j,+63803.1+24995j,+69646.5+61452.8j,+140211+102499j
2000-04-08 12:01:00 EDT,+80137+47139.4j,+83577.5+48120.4j,+118617+68940j,+64164.9+25136.8j,+68759.8+60670.4j,+139938+102299j
2000-04-08 13:01:00 EDT,+79318.4+46657.9j,+82185.5+47318.9j,+119473+69437.6j,+63917.9+25040j,+69203.9+61062.3j,+139711+102133j
2000-04-08 14:01:00 EDT,+80784.8+47520.5j,+82937.9+47752.1j,+119606+69514.6j,+62127.4+24338.6j,+69183.5+61044.3j,+139489+101971j
2000-04-08 15:01:00 EDT,+80228.8+47193.4j,+82012.6+47219.4j,+119307+69341.1j,+63922.1+25041.7j,+68649.3+60572.9j,+140044+102377j
2000-04-08 16:01:00 EDT,+80773.9+47514j,+83041.7+47811.9j,+119804+69629.9j,+62407.3+24448.2j,+69240.5+61094.6j,+139958+102314j
2000-04-08 17:01:00 EDT,+79940.6+47023.9j,+82660.6+47592.4j,+119374+69380j,+62395.6+24443.7j,+68947.7+60836.2j,+140101+102419j
2000-04-08 18:01:00 EDT,+78274.6+46043.9j,+83375.2+48003.9j,+119580+69499.4j,+62335.8+24420.2j,+69864.3+61644.9j,+139384+101894j
2000-04-08 19:01:00 EDT,+83557.5+49151.5j,+82092.4+47265.3j,+120264+69896.9j,+63676.5+24945.4j,+69906.1+61681.8j,+139730+102147j
2000-04-08 20:01:00 EDT,+81606.6+48003.9j,+82069.6+47252.2j,+119519+69464.2j,+62049.5+24308j,+68997.2+60879.9j,+140170+102469j
2000-04-08 21:01:00 EDT,+85283.3+50166.6j,+83042.1+47812.1j,+118526+68886.9j,+62743.4+24579.9j,+69602+61413.5j,+139628+102073j
2000-04-08 22:01:00 EDT,+78995.7+46468j,+83606+48136.8j,+119143+69245.5j,+63867+25020.1j,+69789+61578.6j,+139261+101805j
2000-04-08 23:01:00 EDT,+80906.5+47592.1j,+81823+47110.2j,+118701+68988.5j,+63162+24743.9j,+68474.6+60418.8j,+139415+101917j
2000-04-09 00:01:00 EDT,+80319.8+47246.9j,+82695.7+47612.7j,+120398+69975j,+63479.1+24868.1j,+69711+61509.7j,+139992+102339j
2000-04-09 01:01:00 EDT,+83798.1+49293j,+83531.5+48093.9j,+120449+70004.7j,+62285.7+24400.6j,+69742.7+61537.7j,+140138+102445j
2000-04-09 02:01:00 EDT,+79532.5+46783.8j,+81918.8+47165.4j,+118443+68838.6j,+62482.9+24477.9j,+69318.2+61163.2j,+139849+102235j
2000-04-09 03:01:00 EDT,+85061.6+50036.2j,+81574.4+46967.1j,+118307+68759.6j,+64104.3+25113j,+69999.5+61764.3j,+139488+101971j
2000-04-09 04:01:00 EDT,+84675.4+49809.1j,+81757.5+47072.5j,+119883+69675.6j,+63310.3+24802j,+69603.1+61414.5j,+140036+102371j
2000-04-09 05:01:00 EDT,+82613+48595.9j,+82221.8+47339.8j,+119754+69600.6j,+63582.2+24908.5j,+69793.8+61582.8j,+139811+102207j
2000-04-09 06:01:00 EDT,+77161.3+45389j,+81541.3+46948j,+120129+69818.8j,+63000.8+24680.7j,+68698.9+60616.7j,+139674+102107j
2000-04-09 07:01:00 EDT,+78096.8+45939.3j,+82123.5+47283.2j,+119004+69164.7j,+63817.6+25000.7j,+69673.1+61476.3j,+139448+101942j
